Filename,0 Degrees,45 Degrees,90 Degrees,135 Degrees,180 Degrees,225 Degrees,270 Degrees,315 Degrees
195377.jpg,3872.3559314271997,3965.5448661413584,3748.5726149631646,3940.294742821125,3872.3559314271997,3965.5448661413584,3748.5726149631646,3940.294742821125
191111.jpg,4274.9837491757935,4391.260844845039,4360.881311317265,4374.244676565125,4274.9837491757935,4391.260844845039,4360.881311317265,4374.244676565125
9223372032559832740.jpg,597.2118964649669,588.2674620094255,653.4511761252811,721.8196972732394,597.2118964649669,588.2674620094255,653.4511761252811,721.8196972732394
189038.jpg,4487.892855817188,4431.523649638398,4081.4614935780214,4281.207390333513,4487.892855817188,4431.523649638398,4081.4614935780214,4281.207390333513
195411.jpg,1957.9836041361352,2102.2689264930673,2102.8963669035975,2194.7659410164642,1957.9836041361352,2102.2689264930673,2102.8963669035975,2194.7659410164642
195405.jpg,4499.288946894599,4934.782647691544,4963.428450511764,5043.090825161133,4499.288946894599,4934.782647691544,4963.428450511764,5043.090825161133
230773.jpg,2102.6357094879927,1664.8849637659443,1666.4898029776764,2144.852812475359,2102.6357094879927,1664.8849637659443,1666.4898029776764,2144.852812475359
200868.jpg,2803.6508849061765,2836.6077719324885,2836.069275631963,2846.8488030035164,2803.6508849061765,2836.6077719324885,2836.069275631963,2846.8488030035164
191105.jpg,6780.029180746339,5985.832569375387,4148.094605137383,5592.719970814912,6780.029180746339,5985.832569375387,4148.094605137383,5592.719970814912
195363.jpg,2354.3710203558435,2731.033389636001,2845.176739171347,2583.2764560954793,2354.3710203558435,2731.033389636001,2845.176739171347,2583.2764560954793
200698.jpg,1721.4825259740041,1820.2679753382665,1637.960567068258,1862.4050945504214,1721.4825259740041,1820.2679753382665,1637.960567068258,1862.4050945504214
200840.jpg,795.482395970924,764.7353798346992,652.9401464057082,678.3375226092546,795.482395970924,764.7353798346992,652.9401464057082,678.3375226092546
186451.jpg,1852.6794781694434,2166.876710401445,2235.575725424004,1983.713518380557,1852.6794781694434,2166.876710401445,2235.575725424004,1983.713518380557
274119.jpg,2382.086559468852,2341.2149164099947,2154.3034959413867,2399.0086082172106,2382.086559468852,2341.2149164099947,2154.3034959413867,2399.0086082172106
192342.jpg,4245.209084745906,3556.0311476261727,1782.2355141331082,3094.134179446765,4245.209084745906,3556.0311476261727,1782.2355141331082,3094.134179446765
192356.jpg,1057.8617450380173,1376.942524166826,1458.1559283314962,1404.8241404377568,1057.8617450380173,1376.942524166826,1458.1559283314962,1404.8241404377568
195439.jpg,2910.160790738214,3247.9992191737865,2954.9719732275057,3090.8966778576732,2910.160790738214,3247.9992191737865,2954.9719732275057,3090.8966778576732
200854.jpg,8999.323928437048,9648.338263032105,9177.573938279458,9563.69902439038,8999.323928437048,9648.338263032105,9177.573938279458,9563.69902439038
191139.jpg,5718.253403426442,5025.092851003406,3644.9159142075287,5211.41195889682,5718.253403426442,5025.092851003406,3644.9159142075287,5211.41195889682
186445.jpg,3079.6730770680306,3212.7777916346877,3187.8599069318357,3207.964796686152,3079.6730770680306,3212.7777916346877,3187.8599069318357,3207.964796686152
198848.jpg,3904.1300342319846,4568.857486746099,3074.7879559117177,4387.43262671993,3904.1300342319846,4568.857486746099,3074.7879559117177,4387.43262671993
200667.jpg,2845.2452684470595,3087.8718900896733,2830.8791856812113,3008.720378368987,2845.2452684470595,3087.8718900896733,2830.8791856812113,3008.720378368987
9223372032559851218.jpg,375.589448787663,351.4505931300161,323.94847093186024,359.97241713010663,375.589448787663,351.4505931300161,323.94847093186024,359.97241713010663
224909.jpg,3876.676866565691,3644.223447785684,3359.741687539079,3957.2124750812495,3876.676866565691,3644.223447785684,3359.741687539079,3957.2124750812495
200673.jpg,2135.660136103464,1927.7877484194164,1637.4242291958271,2031.503347616895,2135.660136103464,1927.7877484194164,1637.4242291958271,2031.503347616895
9223372032559851224.jpg,736.4042125516163,764.2131824443857,561.3716346864941,765.6661481652342,736.4042125516163,764.2131824443857,561.3716346864941,765.6661481652342
195388.jpg,4558.597966335199,4318.669362876032,4140.663612388099,4388.044294141063,4558.597966335199,4318.669362876032,4140.663612388099,4388.044294141063
