Filename,0 Degrees,45 Degrees,90 Degrees,135 Degrees,180 Degrees,225 Degrees,270 Degrees,315 Degrees
195606.jpg,1384.8966532549987,1436.1269469672598,1424.3138365308391,1443.5221213109764,1384.8966532549987,1436.1269469672598,1424.3138365308391,1443.5221213109764
208951.jpg,2542.476916220517,2746.450423256408,2884.9351354450655,2605.0920474515633,2542.476916220517,2746.450423256408,2884.9351354450655,2605.0920474515633
363882.jpg,3078.4241645546754,3102.0319878719897,2388.7497162403406,2795.507942160214,3078.4241645546754,3102.0319878719897,2388.7497162403406,2795.507942160214
279170.jpg,1097.9612154401011,1128.6303149520772,1093.7353083446235,1083.913694508659,1097.9612154401011,1128.6303149520772,1093.7353083446235,1083.913694508659
240929.jpg,1497.3084720611303,2009.663751423669,2512.3199492869803,2491.4253468936095,1497.3084720611303,2009.663751423669,2512.3199492869803,2491.4253468936095
208945.jpg,2585.030268740445,2447.5242943331828,2169.4201938784454,2537.0692038354237,2585.030268740445,2447.5242943331828,2169.4201938784454,2537.0692038354237
363896.jpg,845.5058169098155,2259.655995355526,3023.927490941139,2130.4426348247234,845.5058169098155,2259.655995355526,3023.927490941139,2130.4426348247234
279164.jpg,535.2038903658664,480.84764704349203,515.0091880713031,598.7323007409043,535.2038903658664,480.84764704349203,515.0091880713031,598.7323007409043
195612.jpg,4689.622711484652,5596.840781441866,4832.35945151278,5791.421825089737,4689.622711484652,5596.840781441866,4832.35945151278,5791.421825089737
366050.jpg,1041.2453031950017,1741.0806152947428,2028.7134905760174,1743.9523244023771,1041.2453031950017,1741.0806152947428,2028.7134905760174,1743.9523244023771
237784.jpg,1957.9001012141011,1952.6882111626726,1553.0418846747532,2035.1496238686757,1957.9001012141011,1952.6882111626726,1553.0418846747532,2035.1496238686757
191845.jpg,1398.0258320051478,2075.0931486400427,2107.017450076724,1753.3149889774988,1398.0258320051478,2075.0931486400427,2107.017450076724,1753.3149889774988
215243.jpg,3189.677563980537,3336.406299649506,3468.72528552939,3405.8757441776897,3189.677563980537,3336.406299649506,3468.72528552939,3405.8757441776897
365968.jpg,1981.5145050974568,2005.9757473851416,2167.324064245667,2204.751316474718,1981.5145050974568,2005.9757473851416,2167.324064245667,2204.751316474718
210449.jpg,1405.828310605711,3337.007903954476,4387.497923262525,3053.1421967964448,1405.828310605711,3337.007903954476,4387.497923262525,3053.1421967964448
9223372032559875393.jpg,240.7310083427581,322.39167578226494,411.68022651702404,357.43285842349945,240.7310083427581,322.39167578226494,411.68022651702404,357.43285842349945
189978.jpg,1083.8284414121522,1245.9745657036067,1364.6911380687884,1287.3498960190977,1083.8284414121522,1245.9745657036067,1364.6911380687884,1287.3498960190977
198875.jpg,1114.8980573665751,1072.183559539697,801.8953192850014,1110.1989983470523,1114.8980573665751,1072.183559539697,801.8953192850014,1110.1989983470523
209118.jpg,2544.8556069739784,2819.8349773999744,2613.4269637059288,2280.688457720801,2544.8556069739784,2819.8349773999744,2613.4269637059288,2280.688457720801
215257.jpg,6661.491406543436,6225.432700531706,6092.6639139422605,6536.4205420264025,6661.491406543436,6225.432700531706,6092.6639139422605,6536.4205420264025
228868.jpg,4846.064476562148,4980.135740221167,4850.527713196001,5084.605621168818,4846.064476562148,4980.135740221167,4850.527713196001,5084.605621168818
191851.jpg,3239.41830461118,2687.7163948841876,1923.6026732010787,3013.0832693845964,3239.41830461118,2687.7163948841876,1923.6026732010787,3013.0832693845964
237790.jpg,520.240902437087,721.3482945192957,929.5761798365265,742.738849110099,520.240902437087,721.3482945192957,929.5761798365265,742.738849110099
229586.jpg,1728.326769918611,1639.079415598849,1544.2679128625969,1751.2217360468203,1728.326769918611,1639.079415598849,1544.2679128625969,1751.2217360468203
228840.jpg,2541.905818355966,2870.0714842349976,2840.2723696378675,2790.7541238017984,2541.905818355966,2870.0714842349976,2840.2723696378675,2790.7541238017984
191879.jpg,939.5526804376965,1049.9640942831613,1041.410137723135,1032.4025661799924,939.5526804376965,1049.9640942831613,1041.410137723135,1032.4025661799924
210307.jpg,1182.4003966167268,1597.2591897363716,1583.5078725488647,1538.0866597585705,1182.4003966167268,1597.2591897363716,1583.5078725488647,1538.0866597585705
228698.jpg,1421.1754893015193,2019.4798205794532,2510.7952238798703,2380.0262600090236,1421.1754893015193,2019.4798205794532,2510.7952238798703,2380.0262600090236
210461.jpg,891.7466224335823,1458.5706559283108,1888.0684823089111,1599.2371104601077,891.7466224335823,1458.5706559283108,1888.0684823089111,1599.2371104601077
256434.jpg,1158.6062457772098,1294.6745098041151,1525.458616570202,1518.0634470296247,1158.6062457772098,1294.6745098041151,1525.458616570202,1518.0634470296247
278911.jpg,1968.7816909966416,2639.618889538632,2440.9890921410333,2501.6801056758204,1968.7816909966416,2639.618889538632,2440.9890921410333,2501.6801056758204
365954.jpg,1844.9001056497382,2333.102464594985,2372.944225435204,2014.9817459308256,1844.9001056497382,2333.102464594985,2372.944225435204,2014.9817459308256
209130.jpg,1243.7598637163835,1095.3711584000437,1113.7860917625114,1155.6805902124447,1243.7598637163835,1095.3711584000437,1113.7860917625114,1155.6805902124447
256420.jpg,1477.148924671864,1478.5979838695232,1348.919647842627,1515.741945050646,1477.148924671864,1478.5979838695232,1348.919647842627,1515.741945050646
210475.jpg,686.8265461937617,1831.3339961292102,1946.4671706730398,1699.2242597647996,686.8265461937617,1831.3339961292102,1946.4671706730398,1699.2242597647996
278905.jpg,315.1054073006161,453.13083742385544,523.9731603376815,474.839471004024,315.1054073006161,453.13083742385544,523.9731603376815,474.839471004024
365940.jpg,2257.4778542512513,3105.125280965916,3299.583345152166,2672.5228606940645,2257.4778542512513,3105.125280965916,3299.583345152166,2672.5228606940645
209124.jpg,4235.852749591223,2539.765608855118,2917.52036874579,4589.119652080527,4235.852749591223,2539.765608855118,2917.52036874579,4589.119652080527
229592.jpg,2156.8752912508357,2088.7840806731415,2032.7777304973856,2184.0348663802292,2156.8752912508357,2088.7840806731415,2032.7777304973856,2184.0348663802292
228854.jpg,1590.38859012184,1894.5474039911205,1907.5664912691836,1788.651407974914,1590.38859012184,1894.5474039911205,1907.5664912691836,1788.651407974914
210313.jpg,137.32657201143027,241.17910642995415,274.2223932773015,219.83456213368564,137.32657201143027,241.17910642995415,274.2223932773015,219.83456213368564
215280.jpg,2753.915216395305,2531.6899713245125,2301.1860899562776,2781.198889147295,2753.915216395305,2531.6899713245125,2301.1860899562776,2781.198889147295
