Filename,0 Degrees,45 Degrees,90 Degrees,135 Degrees,180 Degrees,225 Degrees,270 Degrees,315 Degrees
232170.jpg,4911.278148760571,5187.194795148953,4721.968055555212,4593.223458975007,4911.278148760571,5187.194795148953,4721.968055555212,4593.223458975007
232164.jpg,2418.324595198865,2460.04829482724,2147.3787663619933,2102.202423682761,2418.324595198865,2460.04829482724,2147.3787663619933,2102.202423682761
189762.jpg,4913.517367098302,6476.90477210963,3291.4789847894363,5885.158135495816,4913.517367098302,6476.90477210963,3291.4789847894363,5885.158135495816
9223372032559860984.jpg,2954.506191618602,3508.574080210182,3602.273257616617,3212.463583894555,2954.506191618602,3508.574080210182,3602.273257616617,3212.463583894555
232158.jpg,6127.065334118089,7335.836197727283,4670.068682665803,7016.256824285987,6127.065334118089,7335.836197727283,4670.068682665803,7016.256824285987
189776.jpg,4713.514445629205,4424.361065197063,3648.319057161854,4621.989083346412,4713.514445629205,4424.361065197063,3648.319057161854,4621.989083346412
252121.jpg,7705.138250780297,8588.31338662717,6495.323419845543,8394.459393639974,7705.138250780297,8588.31338662717,6495.323419845543,8394.459393639974
252135.jpg,5845.450480828091,6242.017777845342,5150.3223755403005,6356.660652978186,5845.450480828091,6242.017777845342,5150.3223755403005,6356.660652978186
189789.jpg,1699.5559975642439,1921.6031901281767,1212.651554001356,1758.1082167469854,1699.5559975642439,1921.6031901281767,1212.651554001356,1758.1082167469854
235838.jpg,8319.943738056158,6999.996345912979,5484.559550613238,7706.617315968627,8319.943738056158,6999.996345912979,5484.559550613238,7706.617315968627
9223372032559860947.jpg,2261.4213813116744,2804.0249096802813,2851.2841516198523,2776.5908910012085,2261.4213813116744,2804.0249096802813,2851.2841516198523,2776.5908910012085
9223372032559860953.jpg,1493.3350062704344,1882.4515733405444,1713.5079719830992,1425.1233589783938,1493.3350062704344,1882.4515733405444,1713.5079719830992,1425.1233589783938
252109.jpg,1807.2825676502785,2627.056802621402,2085.252072819724,2632.886376793578,1807.2825676502785,2627.056802621402,2085.252072819724,2632.886376793578
185400.jpg,4315.899385382725,3590.61105757488,3944.0571208699357,3612.6848670866093,4315.899385382725,3590.61105757488,3944.0571208699357,3612.6848670866093
251831.jpg,4276.142137166137,3114.406327386132,2605.479171278076,3938.3025331544854,4276.142137166137,3114.406327386132,2605.479171278076,3938.3025331544854
185366.jpg,4046.925017281839,3982.636485893763,4342.847908580147,3987.9734072866,4046.925017281839,3982.636485893763,4342.847908580147,3987.9734072866
185372.jpg,2322.8253961162623,3065.0829233756435,3141.144109442123,2854.4392540656627,2322.8253961162623,3065.0829233756435,3141.144109442123,2854.4392540656627
189548.jpg,2915.685119396327,2882.0830025662867,2331.6791153184286,2919.044528203452,2915.685119396327,2882.0830025662867,2331.6791153184286,2919.044528203452
251825.jpg,2266.06635800017,2179.674811152888,1777.3371517704843,2123.568847439071,2266.06635800017,2179.674811152888,1777.3371517704843,2123.568847439071
185414.jpg,2828.5792391309674,2883.881496778284,2272.8982583952975,2951.901956050155,2828.5792391309674,2883.881496778284,2272.8982583952975,2951.901956050155
9223372032559821502.jpg,1611.8624064150044,1984.1222656742414,1650.250812036118,1822.8086197791756,1611.8624064150044,1984.1222656742414,1650.250812036118,1822.8086197791756
268732.jpg,4679.726223866433,4516.403919377574,3921.529772692638,4622.167890082016,4679.726223866433,4516.403919377574,3921.529772692638,4622.167890082016
189560.jpg,2910.460936314276,2566.9656999407653,2393.955053970033,2848.48065528779,2910.460936314276,2566.9656999407653,2393.955053970033,2848.48065528779
268726.jpg,1242.1845069531996,2189.3337887903344,2138.2533466134964,2111.0489718228623,1242.1845069531996,2189.3337887903344,2138.2533466134964,2111.0489718228623
189574.jpg,1658.836670895285,1391.7042844712958,863.5075113154087,1417.433363392158,1658.836670895285,1391.7042844712958,863.5075113154087,1417.433363392158
9223372032559821516.jpg,1748.1895249121908,2029.0110179391304,1192.7154871122932,1870.97835793908,1748.1895249121908,2029.0110179391304,1192.7154871122932,1870.97835793908
185428.jpg,2636.182881166708,2142.680283340677,1490.7434567452792,2183.7520933727237,2636.182881166708,2142.680283340677,1490.7434567452792,2183.7520933727237
339596.jpg,8693.544875196649,9515.044485093022,8826.369592474075,9580.973330895265,8693.544875196649,9515.044485093022,8826.369592474075,9580.973330895265
339582.jpg,1282.7908511436992,1358.2019794332932,1181.0885135134063,1467.3995075557461,1282.7908511436992,1358.2019794332932,1181.0885135134063,1467.3995075557461
295132.jpg,616.7540140304355,600.1963981358966,703.1709925388168,551.611307872762,616.7540140304355,600.1963981358966,703.1709925388168,551.611307872762
185399.jpg,3630.9878513979943,3603.0605439601754,2515.3716404955157,3247.832892684503,3630.9878513979943,3603.0605439601754,2515.3716404955157,3247.832892684503
9223372032559843436.jpg,3214.4289345114826,4693.791829839031,1919.572977711176,4654.104548913431,3214.4289345114826,4693.791829839031,1919.572977711176,4654.104548913431
295126.jpg,1468.627855357373,1148.8890576882927,1178.9014599432992,1102.1028516652882,1468.627855357373,1148.8890576882927,1178.9014599432992,1102.1028516652882
9223372032559836888.jpg,2261.1369785712927,4453.278738975503,5206.018535713792,4637.260243948387,2261.1369785712927,4453.278738975503,5206.018535713792,4637.260243948387
319097.jpg,1005.2464360999562,1214.6188047432356,1096.7574438537247,1075.792979382774,1005.2464360999562,1214.6188047432356,1096.7574438537247,1075.792979382774
251945.jpg,1581.4089487119438,1602.9998506038069,1405.211704657453,1435.923301779983,1581.4089487119438,1602.9998506038069,1405.211704657453,1435.923301779983
303965.jpg,3748.2441081561747,3578.129988214246,2938.0767996756995,3395.53226901202,3748.2441081561747,3578.129988214246,2938.0767996756995,3395.53226901202
251951.jpg,2246.8005564413374,2462.4899335926248,2496.618231863335,2494.2552169521578,2246.8005564413374,2462.4899335926248,2496.618231863335,2494.2552169521578
252280.jpg,3199.5361566280003,3093.060393193899,2224.946118708504,3204.573864711346,3199.5361566280003,3093.060393193899,2224.946118708504,3204.573864711346
319083.jpg,1866.0585177937128,1950.2040514636792,1457.7241154915587,1822.119462288923,1866.0585177937128,1950.2040514636792,1457.7241154915587,1822.119462288923
