Filename,0 Degrees,45 Degrees,90 Degrees,135 Degrees,180 Degrees,225 Degrees,270 Degrees,315 Degrees
252684.jpg,2265.5714557509214,2316.0100190392213,1991.7915704975976,2359.9232044746964,2265.5714557509214,2316.0100190392213,1991.7915704975976,2359.9232044746964
359909.jpg,6829.859149124105,7291.3706885412785,6887.792022729811,7524.68573278921,6829.859149124105,7291.3706885412785,6887.792022729811,7524.68573278921
252690.jpg,3583.34711383805,3939.1086469043125,2204.6259484781613,3836.6010183616704,3583.34711383805,3939.1086469043125,2204.6259484781613,3836.6010183616704
9223372032559855081.jpg,5349.743573236401,5683.469934389883,4613.2462737242695,5654.440614442231,5349.743573236401,5683.469934389883,4613.2462737242695,5654.440614442231
361500.jpg,4864.276447917098,5622.343866789864,5045.243368974135,5438.758858916106,4864.276447917098,5622.343866789864,5045.243368974135,5438.758858916106
359921.jpg,4540.721045575008,5315.193269514947,5028.102938858616,6209.376931763341,4540.721045575008,5315.193269514947,5028.102938858616,6209.376931763341
9223372032559855095.jpg,2004.047057203485,2638.666023994416,2905.9361819822534,2528.047615222547,2004.047057203485,2638.666023994416,2905.9361819822534,2528.047615222547
252647.jpg,150.22102012379565,140.81215899706004,116.31153163881426,150.1728334890249,150.22102012379565,140.81215899706004,116.31153163881426,150.1728334890249
311018.jpg,10404.167670186005,9678.723580091259,9259.255378099135,10479.235725585797,10404.167670186005,9678.723580091259,9259.255378099135,10479.235725585797
361299.jpg,4261.258638624991,4573.829392387336,4616.726338417993,4441.078560420042,4261.258638624991,4573.829392387336,4616.726338417993,4441.078560420042
245449.jpg,10036.630069440944,12860.649418780127,11758.002995852457,12429.26142620814,10036.630069440944,12860.649418780127,11758.002995852457,12429.26142620814
262790.jpg,1238.2806258502717,1232.277419354751,1037.742390180839,1161.4867035528364,1238.2806258502717,1232.277419354751,1037.742390180839,1161.4867035528364
252653.jpg,87.17275767543802,85.20995367159497,65.55308166409857,94.05775792715053,87.17275767543802,85.20995367159497,65.55308166409857,94.05775792715053
311024.jpg,9121.121335828742,10527.848912128118,9905.52425224138,8859.52026761211,9121.121335828742,10527.848912128118,9905.52425224138,8859.52026761211
301237.jpg,13734.653004822942,14278.275216761007,14590.965450641326,14758.575712078455,13734.653004822942,14278.275216761007,14590.965450641326,14758.575712078455
245461.jpg,3097.0113087199775,3769.193818418613,2448.2181069234484,3711.9206244739853,3097.0113087199775,3769.193818418613,2448.2181069234484,3711.9206244739853
9223372032559850648.jpg,6112.025500872294,9550.356866014657,8911.088687593985,9413.542861905555,6112.025500872294,9550.356866014657,8911.088687593985,9413.542861905555
245475.jpg,12706.918560916181,15476.097471885067,11633.052279332718,15044.001320338406,12706.918560916181,15476.097471885067,11633.052279332718,15044.001320338406
311030.jpg,5764.49171290991,8241.47718597818,6925.993433089575,8876.276596458909,5764.49171290991,8241.47718597818,6925.993433089575,8876.276596458909
9223372032559860562.jpg,6696.648223074251,7653.99378641509,5717.493598514174,7417.950688410349,6696.648223074251,7653.99378641509,5717.493598514174,7417.950688410349
188124.jpg,1862.360672468069,1865.7972320709491,1728.438158357774,1966.1824812349344,1862.360672468069,1865.7972320709491,1728.438158357774,1966.1824812349344
252486.jpg,2038.889596291548,2418.373060620632,2212.509418131801,2327.4348218159926,2038.889596291548,2418.373060620632,2212.509418131801,2327.4348218159926
281806.jpg,2216.461293217255,2076.397675350147,1720.3847697429535,2022.5833133081162,2216.461293217255,2076.397675350147,1720.3847697429535,2022.5833133081162
252492.jpg,1392.5143681244465,1532.1190548142374,1098.974562047318,1511.9075039299655,1392.5143681244465,1532.1190548142374,1098.974562047318,1511.9075039299655
281812.jpg,2242.368546930869,2199.466244843569,2209.50890654512,2428.203969468483,2242.368546930869,2199.466244843569,2209.50890654512,2428.203969468483
188130.jpg,9531.860961334169,9106.23972911947,6805.781867761,7952.392447980928,9531.860961334169,9106.23972911947,6805.781867761,7952.392447980928
9223372032559860576.jpg,2249.088092012489,2308.8620201819467,1861.7835920542807,2344.8269632631427,2249.088092012489,2308.8620201819467,1861.7835920542807,2344.8269632631427
245688.jpg,4355.089587766175,5379.993305150307,4324.84097607737,5403.709607569687,4355.089587766175,5379.993305150307,4324.84097607737,5403.709607569687
188118.jpg,3045.3095459958327,3133.230238480146,2677.987706929991,3177.3056158310787,3045.3095459958327,3133.230238480146,2677.987706929991,3177.3056158310787
9223372032559842927.jpg,2523.9757041942657,2924.862255763411,3017.0636732848247,2750.282660785357,2523.9757041942657,2924.862255763411,3017.0636732848247,2750.282660785357
323243.jpg,13020.60474566223,14213.568005624267,13783.261475937694,14727.382347344714,13020.60474566223,14213.568005624267,13783.261475937694,14727.382347344714
377821.jpg,5846.335489496954,5002.604787009264,1269.8498547779852,5018.96084098127,5846.335489496954,5002.604787009264,1269.8498547779852,5018.96084098127
252323.jpg,2786.911038028469,3286.3924774660345,1825.621691729203,3255.5988156848202,2786.911038028469,3286.3924774660345,1825.621691729203,3255.5988156848202
252445.jpg,2759.9859985734424,2569.035813654866,1547.6179444163251,2546.6560426624947,2759.9859985734424,2569.035813654866,1547.6179444163251,2546.6560426624947
359262.jpg,5739.787807228177,6524.4374226142445,5999.605172797724,6617.535646791542,5739.787807228177,6524.4374226142445,5999.605172797724,6617.535646791542
252451.jpg,2871.7222543039607,2658.68787346429,2278.485298790809,2749.55384476373,2871.7222543039607,2658.68787346429,2278.485298790809,2749.55384476373
252337.jpg,5596.836833990513,6770.847566892878,4160.172243903208,7006.261084852387,5596.836833990513,6770.847566892878,4160.172243903208,7006.261084852387
203636.jpg,3908.8302729252327,4047.695206999313,4041.225670185247,4257.240390270896,3908.8302729252327,4047.695206999313,4041.225670185247,4257.240390270896
311226.jpg,3592.368008447516,3297.84809052867,3186.0637949527136,3436.7471411772462,3592.368008447516,3297.84809052867,3186.0637949527136,3436.7471411772462
252479.jpg,1897.4124473170266,2208.0243911762577,2382.748159004612,2480.308408625152,1897.4124473170266,2208.0243911762577,2382.748159004612,2480.308408625152
255316.jpg,1427.9662574000945,1223.9439681114027,1502.1673588600336,1181.7261746192116,1427.9662574000945,1223.9439681114027,1502.1673588600336,1181.7261746192116
311232.jpg,2544.690442497159,2721.705008070251,2857.9570833331777,2581.896427895524,2544.690442497159,2721.705008070251,2857.9570833331777,2581.896427895524
