Filename,Red,Green,Blue
9223372032559832752.jpg,31,31,31
230775.jpg,252,253,247
191103.jpg,21,15,19
195365.jpg,115,135,134
195371.jpg,47,36,34
191117.jpg,34,20,19
9223372032559832746.jpg,166,161,157
195417.jpg,35,35,35
192378.jpg,98,70,33
192393.jpg,29,25,22
9223372032559854428.jpg,32,32,32
201231.jpg,254,254,254
9223372032559862824.jpg,32,39,23
200891.jpg,226,226,226
200649.jpg,255,255,255
224927.jpg,44,36,34
9223372032559851222.jpg,247,243,234
224933.jpg,9,8,14
9223372032559862830.jpg,255,255,255
200885.jpg,255,255,255
9223372032559843626.jpg,245,235,223
201225.jpg,230,230,230
192387.jpg,241,240,194
9223372032559862818.jpg,0,0,0
200675.jpg,8,9,13
200661.jpg,224,224,224
201219.jpg,255,255,255
233042.jpg,45,27,13
273466.jpg,255,255,255
225146.jpg,227,185,143
198319.jpg,0,0,2
249088.jpg,173,144,110
199013.jpg,10,10,12
190989.jpg,3,0,0
225152.jpg,235,223,207
193258.jpg,36,48,44
233056.jpg,10,11,16
273472.jpg,240,239,237
269402.jpg,253,253,253
198325.jpg,7,12,18
269364.jpg,25,27,24
244590.jpg,28,25,8
193270.jpg,26,24,25
193264.jpg,255,253,254
198331.jpg,52,31,30
269370.jpg,253,253,253
269416.jpg,14,8,10
9223372032559885503.jpg,22,40,44
210658.jpg,5,0,4
241371.jpg,191,189,192
201033.jpg,85,85,85
257275.jpg,16,11,7
241417.jpg,1,0,2
225185.jpg,18,18,18
9223372032559861849.jpg,236,236,234
225191.jpg,247,248,243
201027.jpg,248,188,134
257261.jpg,51,42,47
241403.jpg,40,40,40
