Filename,Channel 1 Mean,Channel 1 Standard Deviation,Channel 1 Skewness,Channel 2 Mean,Channel 2 Standard Deviation,Channel 2 Skewness,Channel 3 Mean,Channel 3 Standard Deviation,Channel 3 Skewness,Color Richness,Color Palette 1 Red,Color Palette 1 Green,Color Palette 1 Blue,Color Palette 2 Red,Color Palette 2 Green,Color Palette 2 Blue,Color Palette 3 Red,Color Palette 3 Green,Color Palette 3 Blue,Color Palette 4 Red,Color Palette 4 Green,Color Palette 4 Blue,Color Palette 5 Red,Color Palette 5 Green,Color Palette 5 Blue
200712.jpg,163.63329143080847,57.95847953665087,-0.3354624574703119,99.11285228064332,118.52253536133712,0.44041047007988593,10.780087626442972,6.50548744272815,21.825198263579523,0.009701927108176293,197.30555555555554,187.30555555555557,163.0,140.91390728476821,152.23841059602648,119.96688741721856,73.34831460674168,76.38202247191008,59.29775280898879,106.9810426540285,112.79146919431281,89.28436018957348,230.47938144329913,216.06958762886603,203.59793814432993
210501.jpg,208.6359613460095,61.30492434289453,-1.4263401603282586,10.535295221416062,48.73161462674674,4.815318186740126,13.111661871403554,54.06117630463043,4.240494565671358,0.02199462096572429,175.56338028169014,173.53521126760563,173.54929577464787,120.17241379310343,117.73563218390804,118.04597701149427,217.84615384615384,215.4188034188034,214.53846153846152,69.72592592592596,67.04444444444448,67.38518518518524,247.21864406779656,244.89322033898318,243.27288135593227
244636.jpg,90.54944394822574,71.74705037847113,0.7598512341360038,49.12749939335113,77.62700904728517,2.1196547077588477,31.599704420017865,49.02559416745696,3.7789125699559794,0.06450226396195924,226.30120481927705,229.79518072289162,195.54216867469876,214.64062499999994,167.63281250000003,100.18749999999999,169.0193548387096,86.69032258064516,51.2,101.19502074688796,44.94190871369291,29.81327800829875,42.32315521628507,18.050890585241817,17.82188295165389
232978.jpg,161.7440445542037,49.481349877605965,-0.3633786608671875,34.15804775798721,71.70552865257847,2.6942031318545694,37.98522262799242,63.7153300987872,2.977545683046101,0.09170274101478572,238.69784172661875,224.53237410071938,190.29496402877692,96.8819444444445,63.49999999999996,67.49305555555551,144.26562500000006,108.93749999999997,96.18229166666663,216.11583011583016,187.89575289575285,151.3552123552123,187.27443609022558,150.35338345864662,120.46616541353383
232993.jpg,52.09954282765738,44.79431467082822,1.3634528809350963,10.967745098039215,6.8936926102774585,1.0607445195827765,108.8329040247678,119.22498604187511,0.364953377654045,0.06744582043343653,215.875,174.375,139.59375,164.84337349397592,109.57831325301208,84.2530120481928,96.18041237113405,58.21649484536082,53.44845360824743,13.719594594594518,7.537162162162218,18.695945945945965,58.37215189873419,36.11645569620252,40.174683544303804
225237.jpg,217.80922529394616,25.621235316098424,-1.9034522553057431,11.349039209017588,42.111797557380136,5.56383263008813,13.295888397628996,48.51639138299037,4.764947054823432,0.035280827907880674,141.72,115.92,110.15999999999998,183.08,163.69999999999996,162.68999999999997,211.31891891891894,195.5351351351351,192.18918918918916,229.75851393188856,217.77708978328172,213.343653250774,241.89918256130792,234.49591280653948,230.48501362397818
200921.jpg,43.48308616149199,46.148559725957625,1.8755670603318524,58.04627253361321,103.61569802297558,1.3632242659265812,7.155957883739376,10.538126660029903,8.846946497622213,0.04292738683171947,198.54054054054052,129.91891891891893,91.83783783783787,237.74999999999997,174.8636363636364,128.1818181818182,101.41525423728811,85.31355932203392,64.87288135593222,60.20765027322404,50.6448087431694,38.704918032786885,20.276699029126192,19.70226537216823,15.946601941747584
224897.jpg,151.16696828803052,57.00830926675035,-0.7423569467657051,244.24958512160228,49.204087900912576,-4.760317496368713,2.706009775870291,9.741038782278014,25.61866363799618,0.0036599904625655697,46.517985611510795,47.647482014388544,43.539568345323715,97.0769230769231,98.6089743589744,93.62820512820511,208.73544973544975,213.10582010582016,207.3227513227513,138.5590909090909,140.49545454545455,135.3409090909091,175.07432432432435,178.320945945946,172.777027027027
224883.jpg,53.32055391875948,41.97796530352195,1.6433271881508558,31.11696345862127,77.54311223134647,2.518322367367718,12.588393696275071,11.74842113772434,11.51484637711437,0.007095432327658857,222.875,195.75000000000003,151.5625,156.3095238095238,134.16666666666663,103.33333333333331,100.89855072463766,83.1231884057971,57.2536231884058,59.36158192090395,48.43502824858757,31.418079096045197,31.036866359446986,21.661290322580694,9.578341013824947
191058.jpg,56.43840053763441,79.25092053299458,1.2088332752717004,8.818826164874553,27.766873013959735,8.29363373961835,163.55781137992832,112.82739918701803,-0.5077975752024,0.14870071684587813,128.79166666666669,96.22222222222223,76.625,213.72839506172843,159.8765432098765,115.2222222222222,248.54032258064518,214.67741935483872,162.1854838709678,51.27007299270073,33.970802919708035,41.1021897810219,7.100682593856696,4.001706484641545,12.67064846416391
200935.jpg,62.478597635027164,47.83753676946084,1.3270235093035658,11.216667305848514,10.40107791766631,20.141680180445444,19.395355704697987,53.50292101746819,4.082704364632234,0.06076062639821029,216.765625,173.78125,136.46875,141.31313131313132,108.15151515151518,91.6767676767677,93.02415458937199,67.88405797101449,61.942028985507264,61.910543130990426,36.837060702875405,37.060702875399386,34.68138801261831,16.70347003154575,19.640378548895864
209911.jpg,114.79884057971014,60.88562343184745,0.28055744686351214,81.16736811594203,111.2976988684897,0.8940064373649367,60.41555942028985,89.08184893073859,1.5515661980599023,0.2724927536231884,14.981481481481481,32.037037037037024,73.5925925925926,203.40476190476193,208.89285714285722,218.51190476190476,108.248031496063,88.86614173228344,66.51181102362202,153.69731800766283,138.8429118773946,103.7318007662835,68.5361216730038,40.61596958174914,25.448669201520985
232987.jpg,76.78367647058823,55.20436766898851,1.913135520408818,141.1775,123.70655021695146,-0.20581307480190034,19.3131162464986,11.20297411781916,1.7231365240387955,0.1409313725490196,143.9767441860465,123.11627906976744,71.74418604651163,249.27450980392155,237.843137254902,144.58823529411765,212.40298507462688,181.62686567164184,103.50746268656715,68.67638483965013,64.66180758017492,37.26822157434403,47.62096774193546,41.13709677419358,22.137096774193555
193129.jpg,140.43208774303434,81.68323230752803,-0.0547998709558976,74.2708185660536,107.73590228822286,1.0160082083220734,76.723259762309,98.37813967647566,0.9322040389147247,0.07862440101021748,89.79503105590065,134.75776397515529,188.32919254658384,189.16304347826087,160.3586956521739,125.3913043478261,23.128712871287277,22.707920792079065,27.539603960396008,134.58447488584474,80.63013698630132,45.19178082191776,251.6239316239318,251.08974358974345,250.26068376068383
