Filename,0 Degrees,45 Degrees,90 Degrees,135 Degrees,180 Degrees,225 Degrees,270 Degrees,315 Degrees
261472.jpg,2416.183481049492,2926.428401526983,2929.8089329199806,2892.2791920020695,2416.183481049492,2926.428401526983,2929.8089329199806,2892.2791920020695
9223372032559861524.jpg,1013.275882487852,977.5000987077003,1009.4648029794643,1050.4263281396804,1013.275882487852,977.5000987077003,1009.4648029794643,1050.4263281396804
262609.jpg,4964.356508189555,6900.964443451829,5723.18469338933,7039.47073033224,4964.356508189555,6900.964443451829,5723.18469338933,7039.47073033224
9223372032559861530.jpg,889.5899603688079,863.6720234916137,788.0937041374925,850.1231496561894,889.5899603688079,863.6720234916137,788.0937041374925,850.1231496561894
261466.jpg,4020.2800779769905,5127.711745320965,4459.942217686868,5074.527167757573,4020.2800779769905,5127.711745320965,4459.942217686868,5074.527167757573
9223372032559861518.jpg,711.5098396123066,734.1038611378357,719.7522345640875,720.6102536470283,711.5098396123066,734.1038611378357,719.7522345640875,720.6102536470283
262147.jpg,7722.953971248456,8052.007621088357,6277.5264375728675,8007.106125796414,7722.953971248456,8052.007621088357,6277.5264375728675,8007.106125796414
188526.jpg,4378.082022552819,4730.359876076289,4265.9199983171,4468.67627052664,4378.082022552819,4730.359876076289,4265.9199983171,4468.67627052664
262621.jpg,7343.522065274171,8601.236250384696,7284.585361344474,8624.44515616029,7343.522065274171,8601.236250384696,7284.585361344474,8624.44515616029
262635.jpg,4998.3219533736765,6300.910734403725,5118.448474971648,6382.756056774859,4998.3219533736765,6300.910734403725,5118.448474971648,6382.756056774859
9223372032559821896.jpg,1148.1127442778948,1332.3422635261466,1387.9539425950322,1328.669411331126,1148.1127442778948,1332.3422635261466,1387.9539425950322,1328.669411331126
188532.jpg,3851.31601643174,3974.8447345640666,3347.9021980259404,3571.389105847189,3851.31601643174,3974.8447345640666,3347.9021980259404,3571.389105847189
262153.jpg,5922.839949834416,6443.203376946999,5191.997917875856,6280.938857784921,5922.839949834416,6443.203376946999,5191.997917875856,6280.938857784921
296039.jpg,2123.5224249134603,2463.160151178752,2664.853214814538,2521.288154735872,2123.5224249134603,2463.160151178752,2664.853214814538,2521.288154735872
9223372032559875586.jpg,1244.4385093268575,1255.76268042951,1123.9408195276956,1274.599088356826,1244.4385093268575,1255.76268042951,1123.9408195276956,1274.599088356826
9223372032559886426.jpg,318.31009552538615,319.14750967653936,290.3931606303059,301.04911589680853,318.31009552538615,319.14750967653936,290.3931606303059,301.04911589680853
262184.jpg,5897.909931811727,7922.782379050452,6001.195713286632,7845.196027508977,5897.909931811727,7922.782379050452,6001.195713286632,7845.196027508977
262190.jpg,6388.764956684112,9211.893890785126,7086.283825906842,9306.713375357112,6388.764956684112,9211.893890785126,7086.283825906842,9306.713375357112
261499.jpg,6162.152626992011,7003.990763979866,6661.549053407668,7261.404878576964,6162.152626992011,7003.990763979866,6661.549053407668,7261.404878576964
261498.jpg,5969.775393359108,6689.1861083447,5152.625206455254,6651.109927260853,5969.775393359108,6689.1861083447,5152.625206455254,6651.109927260853
262191.jpg,10355.462234960249,11000.380595647848,8259.663533788145,10896.952840397598,10355.462234960249,11000.380595647848,8259.663533788145,10896.952840397598
262185.jpg,7381.944764339507,8159.536781358529,7025.116518760497,8235.662723232148,7381.944764339507,8159.536781358529,7025.116518760497,8235.662723232148
9223372032559886427.jpg,1216.991397429175,1160.1070540109656,1185.4550934921879,1261.6779750572348,1216.991397429175,1160.1070540109656,1185.4550934921879,1261.6779750572348
296038.jpg,1948.5714121758772,1864.7797470571536,1582.8582570464719,1976.1058156007864,1948.5714121758772,1864.7797470571536,1582.8582570464719,1976.1058156007864
188533.jpg,2084.4968734484305,1912.5510086891334,1495.3337458269366,1783.3828618359628,2084.4968734484305,1912.5510086891334,1495.3337458269366,1783.3828618359628
262634.jpg,4362.348181370547,5651.967643976133,4472.538191142499,5750.674072182848,4362.348181370547,5651.967643976133,4472.538191142499,5750.674072182848
9223372032559821897.jpg,5751.711442885466,5981.963316687209,5983.344034202018,5957.299697303008,5751.711442885466,5981.963316687209,5983.344034202018,5957.299697303008
262152.jpg,5817.833731261159,6122.122721635159,5407.75100735457,5773.391850112536,5817.833731261159,6122.122721635159,5407.75100735457,5773.391850112536
262146.jpg,6824.426257916397,8061.637248548361,7165.55222141318,7690.293560090645,6824.426257916397,8061.637248548361,7165.55222141318,7690.293560090645
9223372032559861519.jpg,913.2211743199978,926.0857310327062,907.4295117257726,915.8968272420138,913.2211743199978,926.0857310327062,907.4295117257726,915.8968272420138
262620.jpg,5975.582352805404,7684.211770794359,6390.917155084759,7756.1430610863035,5975.582352805404,7684.211770794359,6390.917155084759,7756.1430610863035
188527.jpg,1013.5577658898594,1001.4754304346789,874.2132068737885,963.3008531343935,1013.5577658898594,1001.4754304346789,874.2132068737885,963.3008531343935
262608.jpg,4620.462352528928,5631.540717801204,4933.7090074859325,5833.2126100231,4620.462352528928,5631.540717801204,4933.7090074859325,5833.2126100231
261467.jpg,6360.6017371314465,7342.693137883918,5940.856067004506,7270.81459658716,6360.6017371314465,7342.693137883918,5940.856067004506,7270.81459658716
9223372032559861531.jpg,844.419303962745,767.4646362833952,790.322960376955,870.1727060526993,844.419303962745,767.4646362833952,790.322960376955,870.1727060526993
9223372032559861525.jpg,381.96214225666296,387.13015037324885,382.8061554275158,390.19528869775957,381.96214225666296,387.13015037324885,382.8061554275158,390.19528869775957
261473.jpg,2724.446291667304,3018.191045542756,2859.0311433413276,2986.08540229973,2724.446291667304,3018.191045542756,2859.0311433413276,2986.08540229973
262393.jpg,2905.132719970752,3278.751483612056,3268.0587682169544,3361.053022390401,2905.132719970752,3278.751483612056,3268.0587682169544,3361.053022390401
261842.jpg,3973.6561701552223,5410.5807823543155,4833.897341555973,5211.542467974449,3973.6561701552223,5410.5807823543155,4833.897341555973,5211.542467974449
9223372032559850277.jpg,3384.6326594673965,3290.0754889804084,2670.88894382607,3291.197152458522,3384.6326594673965,3290.0754889804084,2670.88894382607,3291.197152458522
9223372032559850263.jpg,4096.21472633265,4229.484264418913,3336.3865043647456,4071.8831234109853,4096.21472633265,4229.484264418913,3336.3865043647456,4071.8831234109853
261856.jpg,3863.0084639728775,4076.7298918376596,2756.699259946861,4095.1463189172723,3863.0084639728775,4076.7298918376596,2756.699259946861,4095.1463189172723
